Full_Sku,Parent_Sku,Child_Sku,Detail_Image_Name,Thumbnail_Image_Name,New_Product,Product_Category,Product_Name,Available_Options,Weight_lb,MSRP,MAP,MAP_%,Wholesale_Price,Box_Width_in,Box_Length_in,Box_Height_in,Number_of_Boxes,Ships_in_Own_Box,Country_Of_Origin,Description_1,Description_2,Description_3,Description_4,Description_5,Description_6,Description_7,Description_8,Description_9,Description_10,Description_11,Description_12,Description_13,Description_14,Description_15,Description_16,
CT731 20.0 ,CT731,20.0,CT731.JPG,CT731.JPG,YES,CueTec Cues,Cuetec - CT731 ,20.0 oz ,1.5,$230.00,$184.00,20%,$115.00,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Black forearm with teal stained and metal points ,Wrap: Birdseye Maple,Sleeve: Black with teal stained and metal points ,Plate: Stainless steel ,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT731 21.0 ,CT731,21.0,CT731.JPG,CT731.JPG,YES,CueTec Cues,Cuetec - CT731 ,21.0 oz ,1.5,$230.00,$184.00,20%,$115.00,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Black forearm with teal stained and metal points ,Wrap: Birdseye Maple,Sleeve: Black with teal stained and metal points ,Plate: Stainless steel ,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT733 18.0 ,CT733,18.0,CT733.JPG,CT733.JPG,YES,CueTec Cues,Cuetec - CT733 ,18.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced ,Pin: Stainless Steel 3/8x14,Rings: Black collar,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: Black Irish linen,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel ,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT733 19.0 ,CT733,19.0,CT733.JPG,CT733.JPG,YES,CueTec Cues,Cuetec - CT733 ,19.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced ,Pin: Stainless Steel 3/8x14,Rings: Black collar,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: Black Irish linen,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel ,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT733 20.0 ,CT733,20.0,CT733.JPG,CT733.JPG,YES,CueTec Cues,Cuetec - CT733 ,20.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced ,Pin: Stainless Steel 3/8x14,Rings: Black collar,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: Black Irish linen,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel ,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT733 21.0 ,CT733,21.0,CT733.JPG,CT733.JPG,YES,CueTec Cues,Cuetec - CT733 ,21.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced ,Pin: Stainless Steel 3/8x14,Rings: Black collar,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: Black Irish linen,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel ,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT734 18.0 ,CT734,18.0,CT734.JPG,CT734.JPG,YES,CueTec Cues,Cuetec - CT734 ,18.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: PU rubber grip,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT734 19.0 ,CT734,19.0,CT734.JPG,CT734.JPG,YES,CueTec Cues,Cuetec - CT734 ,19.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: PU rubber grip,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT734 20.0 ,CT734,20.0,CT734.JPG,CT734.JPG,YES,CueTec Cues,Cuetec - CT734 ,20.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: PU rubber grip,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT734 21.0 ,CT734,21.0,CT734.JPG,CT734.JPG,YES,CueTec Cues,Cuetec - CT734 ,21.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Maple with brown and black floating points with Abalone shell diamonds,Wrap: PU rubber grip,Sleeve: Maple with brown and black with Abalone shell diamonds,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT735 18.0 ,CT735,18.0,CT735.JPG,CT735.JPG,YES,CueTec Cues,Cuetec - CT735 ,18.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Dark stain Maple forearm with light Maple and black stained points with Abalone shell diamond inlay ,Wrap: PU rubber grip,Sleeve: Dark stained Maple with Maple and black triangle design with Abalone shell diamond inlay,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT735 19.0 ,CT735,19.0,CT735.JPG,CT735.JPG,YES,CueTec Cues,Cuetec - CT735 ,19.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Dark stain Maple forearm with light Maple and black stained points with Abalone shell diamond inlay ,Wrap: PU rubber grip,Sleeve: Dark stained Maple with Maple and black triangle design with Abalone shell diamond inlay,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT735 20.0 ,CT735,20.0,CT735.JPG,CT735.JPG,YES,CueTec Cues,Cuetec - CT735 ,20.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Dark stain Maple forearm with light Maple and black stained points with Abalone shell diamond inlay ,Wrap: PU rubber grip,Sleeve: Dark stained Maple with Maple and black triangle design with Abalone shell diamond inlay,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CT735 21.0 ,CT735,21.0,CT735.JPG,CT735.JPG,YES,CueTec Cues,Cuetec - CT735 ,21.0 oz ,1.5,$295.00,$236.00,20%,$147.50,0,0,0,1,No,Made in China,"Tip: 13mm, Tiger Everest tip",Ferrule: ACF (air cushion ferrule),"Shaft: 29"" R360 tubular composite core surrounded by four computer cut ""A Plus"" grade Canadian maple sections, 15 1/2"" Pro Taper ",Joint: Flat faced,Pin: Stainless Steel 3/8x14,Rings: Black collar with thick silver ring,Collar: Stainless Steel,Forearm: Dark stain Maple forearm with light Maple and black stained points with Abalone shell diamond inlay ,Wrap: PU rubber grip,Sleeve: Dark stained Maple with Maple and black triangle design with Abalone shell diamond inlay,Plate: Stainless steel,Bumper: Black rubber,Weight Adjustable: Yes- CueTec weight bolt,Additional Info,"R360 shaft, Acueweight system, includes joint protectors",,
CX01 18.0 ,CX01,18.0,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,18.00 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 18.25 ,CX01,18.25,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,18.25 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 18.5 ,CX01,18.5,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,18.50 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 18.75 ,CX01,18.75,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,18.75 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 19.0 ,CX01,19.0,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,19.00 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 19.25 ,CX01,19.25,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,19.25 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 19.5 ,CX01,19.5,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,19.50 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 19.75 ,CX01,19.75,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,19.75 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 20.0 ,CX01,20.0,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,20.00 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
CX01 20.25 ,CX01,20.25,CX01.JPG,CX01.JPG,,Schon Cues,Schon - CX01 ,20.25 oz ,1.5,$595.00,$476.00,20%,$357.00,0,0,0,1,No,Made in USA ,"Tip: 13mm proprietary backed tip, hard "," Ferrule: Proprietary ""Schon"" brand, developed to hit like ivory","Shaft: 29'' long with a 10"" to 12'' pro taper, hardrock maple","Joint: Polished stainless steel, piloted ", Pin: 5/16 14 stainless steel,,"Ring: Three alternating ebony and ivory rings each enclosed by nickle silver rings, often referred to as ""Balabushka rings"" ", Collar: Black proprietary plastic with a nickel silver ring,"Forearm: Blonde birdseye maple with four white stained maple points, and cocobola veneer",Wrap: Black Irish linen with white specs,Sleeve: Cocobola,Plate: White proprietary plastic with Schon logo , Bumper: Black rubber ,,,,
